032,112025,1322811,1000010,11949566,2,9,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1000332,11950178,2,408,7405,,,1,1,15.00,31/12/1999
032,112025,1322811,1000333,11950181,2,409,7404,,,1,1,10.00,31/12/1999
032,112025,1322811,1000463,11950385,2,566,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,1000734,11950883,2,871,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,1000757,11950922,2,896,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,1000772,11950949,2,912,7404,,,1,1,10.00,31/12/1999
032,112025,1322811,1000779,11950964,2,921,7405,,,1,1,10.00,31/12/1999
032,112025,1322811,1000658,11950733,2,786,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1000680,11950772,2,810,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,1000594,11950628,2,715,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,1000605,11950652,2,727,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1000649,11950715,2,777,7404,,,1,1,10.00,31/12/1999
032,112025,1322811,1001041,11951513,2,1216,7405,,,1,1,3.00,31/12/1999
032,112025,1322811,1001034,11951501,2,1208,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1001100,11965799,2,2771,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1001121,11965760,2,601,7405,,,1,1,5.00,31/12/1999
032,112025,1322811,1001124,11965793,2,2758,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,1001114,11961005,2,2760,7404,,,1,1,10.00,31/12/1999
032,112025,1322811,1001233,11966141,2,2868,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,1001330,11952095,2,1556,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1001797,11953061,2,2161,7404,,,1,1,15.00,31/12/1999
032,112025,1322811,1001802,11953067,2,2166,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1001823,11953094,2,2225,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,1001985,11953337,2,99,7405,,,1,1,15.00,31/12/1999
032,112025,1322811,1001922,11953256,2,461,7404,,,1,1,10.00,31/12/1999
032,112025,1322811,1001992,11953343,2,1555,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1001997,11953349,2,394,7404,,,1,1,15.00,31/12/1999
032,112025,1322811,1002017,11953370,2,2309,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1002081,11969681,2,5064,7405,,,1,1,10.00,31/12/1999
032,112025,1322811,1002100,11953448,2,2080,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,1002218,11953550,2,2322,7405,,,1,1,5.00,31/12/1999
032,112025,1322811,1002556,11953754,2,2556,7405,,,1,1,75.00,01/07/2004
032,112025,1322811,1002536,11953718,2,2536,7404,,,1,1,15.00,31/12/1999
032,112025,1322811,1002560,11953766,2,2560,7403,,,1,1,2.00,31/12/1999
032,112025,1322811,1002564,11953772,2,2564,7403,,,1,1,5.00,31/12/1999
032,112025,1322811,1002857,11953793,2,2345,7403,,,1,1,5.00,31/12/1999
032,112025,1322811,1002859,112463215,2,2347,7403,,,1,1,3.00,31/12/2023
032,112025,1322811,1012537,11953913,2,2537,7404,,,1,1,30.00,31/12/1999
032,112025,1322811,1012178,11953880,2,2721,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1012590,11953928,2,2590,7403,,,1,1,5.00,31/12/1999
032,112025,1322811,1012648,11954018,2,2648,7405,,,1,1,10.00,01/10/2005
032,112025,1322811,1016695,11954108,2,2597,7403,,,1,1,10.00,31/12/1999
032,112025,1322811,1016710,11954144,2,2363,7404,,,1,1,100.00,31/12/1999
032,112025,1322811,1016816,11954294,2,932,7405,,,1,1,10.00,31/12/1999
