032,112025,1330760,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8927,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1330839,6,ÑIQUEN,12.0,132.72,12/10/2025 11:45:00,0,0,0,0.00,3414.00,691,92,17,0,0,,,0.00,3813.00,0.00
032,112025,1330970,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8927,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1331015,2,RETIRO,0.0,0.00,17/10/2025 18:41:27,1,0,0,0.00,0.00,9107,496,152,0,0,,,0.00,28797.00,0.00
032,112025,1331023,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1804,241,22,0,0,,,0.00,7063.00,0.00
032,112025,1331041,2,RETIRO,12.0,202.93,29/10/2025 21:15:00,1,1,0,0.00,3113.08,9137,501,154,0,0,,,0.00,28918.00,0.00
032,112025,1331093,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1804,241,22,0,0,,,0.00,5956.00,0.00
032,112025,1331101,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1510,225,21,0,0,,,0.00,6626.00,0.00
032,112025,1331283,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10830,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1331311,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8927,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1331326,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10829,694,159,0,0,,,0.00,29020.00,0.00
032,112025,1331414,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8927,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1331494,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1804,241,22,0,0,,,0.00,7063.00,0.00
032,112025,1331510,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10830,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1331533,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10830,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1331571,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8927,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1331755,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10830,695,159,0,0,,,0.00,29050.00,0.00
032,112025,1331871,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10830,695,159,0,0,,,0.00,29050.00,0.00
032,112025,1331926,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5366,358,34,0,0,,,0.00,8860.00,0.00
032,112025,1331984,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5364,358,35,0,0,,,0.00,8875.00,0.00
032,112025,1332000,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,8921,528,169,0,0,,,1.00,0.00,0.00
032,112025,1332000,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8921,528,169,0,0,,,0.00,28543.00,0.00
032,112025,1332155,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8892,528,168,0,0,,,0.00,28518.00,0.00
032,112025,1332283,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10830,695,159,0,0,,,0.00,29050.00,0.00
032,112025,1332380,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5366,358,34,0,0,,,0.00,8860.00,0.00
032,112025,1332465,2,RETIRO,12.0,202.93,29/10/2025 21:15:00,1,1,0,0.00,3113.08,4481,254,74,0,0,,,0.00,15945.00,0.00
032,112025,1332494,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10830,694,159,0,0,,,0.00,29050.00,0.00
032,112025,1332592,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10830,694,159,0,0,,,0.00,29050.00,0.00
032,112025,1332622,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1804,241,22,0,0,,,0.00,7063.00,0.00
032,112025,1332628,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1801,241,22,0,0,,,0.00,7058.00,0.00
032,112025,1332721,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5365,358,34,0,0,,,0.00,8860.00,0.00
032,112025,1332868,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8924,528,168,0,0,,,0.00,28543.00,0.00
032,112025,1333219,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10832,693,159,0,0,,,0.00,29050.00,0.00
032,112025,1333252,2,RETIRO,12.0,202.93,29/10/2025 21:15:00,1,1,0,0.00,3113.08,4481,254,74,0,0,,,0.00,15945.00,0.00
032,112025,1333644,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5079,339,33,0,0,,,0.00,8522.00,0.00
032,112025,1333863,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5365,358,34,0,0,,,0.00,8875.00,0.00
032,112025,1333899,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10832,693,159,0,0,,,0.00,29050.00,0.00
032,112025,1333904,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1805,241,22,0,0,,,0.00,7063.00,0.00
032,112025,1333919,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5365,358,34,0,0,,,0.00,8875.00,0.00
032,112025,1333959,2,RETIRO,12.0,202.93,29/10/2025 21:15:00,1,1,0,0.00,3113.08,4481,254,74,0,0,,,0.00,15945.00,0.00
032,112025,1334169,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10821,692,159,0,0,,,0.00,29045.00,0.00
