032,112025,10024301,56368309,7405,0,4,1,1,96077580,01/01/1950,M1B1NCIOA050
032,112025,10024401,56368409,8409,0,1,1,1,97069647,01/01/1950,M1B1NCIOA050
032,112025,10024501,56368509,8409,0,1,1,1,,30/05/2013,
032,112025,10024601,56368609,8409,0,1,1,1,968176,01/01/1950,M1B1NCIOA050
032,112025,10024701,56368709,8409,0,1,1,1,60386479,01/01/1950,M3B1NCIOA100
032,112025,10024801,56368809,8409,0,4,1,1,94798534,15/10/2008,M3B8NCIOA100
032,112025,10024901,56368909,8416,0,1,1,1,2274533,01/01/1950,M1B1NCIOA050
032,112025,10025001,56369009,8416,0,1,1,1,7248506,01/01/1950,M1B1NCIOA050
032,112025,10025002,56369009,8416,0,1,1,1,7248529,01/01/1950,M1B1NCIOA050
032,112025,10025003,56369009,8416,0,1,1,1,7248877,01/01/1950,M1B1NCIOA050
032,112025,10025101,56369109,8416,0,1,1,1,7280849,01/01/1950,M1B1NCIOA050
032,112025,10025201,56369209,8416,0,1,1,1,7304471,01/01/1950,M1B1NCIOA050
032,112025,10025501,56369509,8416,0,1,1,1,7224964,01/01/1950,M1B1NCIOA050
032,112025,10025601,56369609,8416,0,1,1,1,7224986,01/01/1950,M1B1NCIOA050
032,112025,10025701,56369709,8409,0,1,1,1,4002669,01/01/1950,M1B1NCIOA050
032,112025,10025801,56369809,8416,0,1,1,1,94323,01/01/1950,M1B1NCIOA050
032,112025,10025901,56369909,8416,0,1,1,1,9617,01/01/1950,M1B1NCIOA050
032,112025,10026101,56370109,8416,0,1,1,1,7652,01/01/1950,M1B1NCIOA050
032,112025,10026102,56370109,8416,0,1,1,1,7653,01/01/1950,M1B1NCIOA050
032,112025,10026103,56370109,8416,0,1,1,1,7656,01/01/1950,M1B1NCIOA050
032,112025,10026201,56370209,8416,0,1,1,1,93103951,01/01/1950,M1B1NCIOA050
032,112025,10026202,56370209,8416,0,1,1,1,93103952,01/01/1950,M1B1NCIOA050
032,112025,10026203,56370209,8416,0,1,1,1,93103953,01/01/1950,M1B1NCIOA050
032,112025,10026401,56370409,8416,0,1,1,1,2568,01/01/1950,M1B1NCIOA050
032,112025,10026501,56370509,8416,0,1,1,1,17717,01/01/1950,M1B1NCIOA050
032,112025,10026601,56370609,8416,0,1,1,1,17753,01/01/1950,M1B1NCIOA050
032,112025,10026701,56370709,8416,0,1,1,1,17711,01/01/1950,M1B1NCIOA050
032,112025,10026801,56370809,8416,0,1,1,1,,01/01/1950,
032,112025,10026901,56370909,8416,0,1,1,1,17713,01/01/1950,M1B1NCIOA050
032,112025,10027001,56371009,8416,0,1,1,1,2647005,01/01/1950,M1B1NCIOA050
032,112025,10027101,56371109,8416,0,1,1,1,94399,01/01/1950,M1B1NCIOA050
032,112025,10027401,56371409,8416,0,1,1,1,191114,01/01/1950,M1B1NCIOA050
032,112025,10027501,56371509,8416,0,1,1,1,37537,01/01/1950,M1B1NCIOA050
032,112025,10027601,56371609,8416,0,1,1,1,2212,01/01/1950,M1B1NCIOA050
032,112025,10027701,56371709,8416,0,1,1,1,2214,01/01/1950,M1B1NCIOA050
032,112025,10027801,56371809,8416,0,1,1,1,38793,01/01/1950,M1B1NCIOA050
032,112025,10028201,56372209,8409,0,1,1,1,2298551,04/05/2009,M1B1NCIOA050
032,112025,10028301,56372309,8409,0,1,1,1,38387,01/01/1950,M1B1NCIOA050
032,112025,10028401,56372409,8416,0,4,1,1,,01/03/2011,
032,112025,10028501,56372509,8409,0,1,1,1,2198927,01/01/1950,M1B1NCIOA050
032,112025,10028601,56372609,8409,0,1,1,1,2198924,01/01/1950,M1B1NCIOA050
032,112025,10028701,56372709,8409,0,1,1,1,2198926,01/01/1950,M1B1NCIOA050
032,112025,10028801,56372809,8409,0,4,1,1,851722,18/05/2007,M1B1NCIOA050
032,112025,10029001,56373009,8409,0,1,1,1,31632,01/01/1950,M1B1NCIOA050
032,112025,10029201,56373209,8416,0,1,1,1,2791659,01/01/1950,M1B1NCIOA050
032,112025,10029401,56373409,8409,0,1,1,1,10695179,07/07/2006,M1B1NCIOA050
032,112025,10029501,56373509,8409,0,1,1,1,17718,01/01/1950,M1B1NCIOA050
032,112025,10029601,56373609,8409,0,1,1,1,421086,01/01/1950,M1B1NCIOA050
032,112025,10029701,56373709,7405,0,4,1,1,96077577,01/01/1950,M1B1NCIOA050
032,112025,10029801,56373809,8409,0,1,1,1,2900085,01/01/1950,M1B1NCIOA050
032,112025,10029901,56373909,8409,0,1,1,1,2900081,01/01/1950,M1B1NCIOA050
032,112025,10030101,56374109,8409,0,1,1,1,2900047,01/01/1950,M1B1NCIOA050
032,112025,10030301,56374309,8409,0,1,1,1,2900067,01/01/1950,M1B1NCIOA050
032,112025,10030401,56374409,8409,0,1,1,1,2900084,01/01/1950,M1B1NCIOA050
032,112025,10030601,56374609,8409,0,1,1,1,2900074,01/01/1950,M1B1NCIOA050
032,112025,10030801,56374809,8409,0,1,1,1,2900068,01/01/1950,M1B1NCIOA050
